company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_index,daily_rank,difficulty_class
UA,2004,2025-08-04,ORD,SYR,14.945061314130154,504,Easy
YX,3520,2025-08-04,ORD,CVG,14.944418166587436,505,Easy
UA,378,2025-08-04,ORD,LAX,14.934797078456159,506,Easy
UA,763,2025-08-04,ORD,PWM,14.929779995088904,507,Easy
UA,2653,2025-08-04,ORD,RDU,14.923957641554459,508,Easy
OO,5988,2025-08-04,ORD,BWI,14.923336667555374,509,Easy
G7,4482,2025-08-04,ORD,TUL,14.923264601203595,510,Easy
G7,4610,2025-08-04,ORD,XNA,14.922311700537152,511,Easy
YX,3604,2025-08-04,ORD,CMH,14.921571567247213,512,Easy
OO,5398,2025-08-04,ORD,IND,14.920409673157264,513,Easy
UA,2323,2025-08-04,ORD,MCO,14.919176865335443,514,Easy
YX,3493,2025-08-04,ORD,DTW,14.915074018438535,515,Easy
YX,3468,2025-08-04,ORD,BGR,14.91367053164594,516,Easy
OO,5272,2025-08-04,ORD,MSN,14.913538377454373,517,Easy
G7,4568,2025-08-04,ORD,SCE,14.912907270653008,518,Easy
UA,2008,2025-08-04,ORD,MCO,14.903596381239872,519,Easy
UA,276,2025-08-04,ORD,IAD,14.903199575610293,520,Easy
UA,660,2025-08-04,ORD,SAN,14.901892385334497,521,Easy
UA,970,2025-08-04,ORD,FCO,14.891777469176429,522,Easy
UA,1779,2025-08-04,ORD,BOS,14.888413853006721,523,Easy
OO,5446,2025-08-04,ORD,CLE,14.883398759556716,524,Easy
G7,4613,2025-08-04,ORD,STL,14.880007779090615,525,Easy
UA,2378,2025-08-04,ORD,LAX,14.877080522545564,526,Easy
OO,5843,2025-08-04,ORD,ECP,14.87534942563499,527,Easy
UA,2106,2025-08-04,ORD,SFO,14.874258387507776,528,Easy
G7,4390,2025-08-04,ORD,CHA,14.869900917878482,529,Easy
YX,3707,2025-08-04,ORD,IND,14.86653438194259,530,Easy
UA,219,2025-08-04,ORD,HNL,14.859985324833373,531,Easy
YX,3638,2025-08-04,ORD,CHS,14.857274520580056,532,Easy
OO,5414,2025-08-04,ORD,MEM,14.856439522843438,533,Easy
UA,2251,2025-08-04,ORD,PIT,14.855361001087442,534,Easy
UA,2387,2025-08-04,ORD,MCO,14.853749940840514,535,Easy
OO,5229,2025-08-04,ORD,ILM,14.852974690248313,536,Easy
UA,1677,2025-08-04,ORD,BOS,14.85125037263656,537,Easy
UA,1857,2025-08-04,ORD,MIA,14.850868201515791,538,Easy
UA,2414,2025-08-04,ORD,BNA,14.84348067318805,539,Easy
OO,5585,2025-08-04,ORD,ATW,14.839364311132547,540,Easy
UA,1775,2025-08-04,ORD,FLL,14.837180578814829,541,Easy
UA,293,2025-08-04,ORD,LGA,14.836343994686452,542,Easy
YX,3696,2025-08-04,ORD,CVG,14.83518983884846,543,Easy
G7,4530,2025-08-04,ORD,SGF,14.834246528499351,544,Easy
UA,1097,2025-08-04,ORD,DCA,14.82421984687609,545,Easy
OO,5948,2025-08-04,ORD,BNA,14.819774330345581,546,Easy
UA,1139,2025-08-04,ORD,DSM,14.819739191464155,547,Easy
UA,1641,2025-08-04,ORD,IND,14.806872572350194,548,Easy
UA,2640,2025-08-04,ORD,DCA,14.795923306799036,549,Easy
YX,3610,2025-08-04,ORD,YQB,14.790190705811282,550,Easy
OO,5383,2025-08-04,ORD,TVC,14.789432081208897,551,Easy
YX,3464,2025-08-04,ORD,PIT,14.774430235304745,552,Easy
G7,4173,2025-08-04,ORD,AVL,14.758872681605137,553,Easy
UA,416,2025-08-04,ORD,MXP,14.75165160301236,554,Easy
UA,980,2025-08-04,ORD,DUB,14.744394077008199,555,Easy
UA,1198,2025-08-04,ORD,CUN,14.738766514423787,556,Easy
UA,767,2025-08-04,ORD,DEN,14.733384498365348,557,Easy
OO,5737,2025-08-04,ORD,OMA,14.726035310667212,558,Easy
UA,1381,2025-08-04,ORD,DCA,14.71346941121534,559,Easy
UA,1129,2025-08-04,ORD,BOS,14.708118673350903,560,Easy
UA,1756,2025-08-04,ORD,YYZ,14.706720181705862,561,Easy
UA,1659,2025-08-04,ORD,CUN,14.703883079250582,562,Easy
OO,5999,2025-08-04,ORD,OKC,14.654411999961514,563,Easy
OO,5536,2025-08-04,ORD,SAT,14.653422952084174,564,Easy
YX,3708,2025-08-04,ORD,BNA,14.565218888801997,565,Easy
OO,5352,2025-08-05,ORD,CAK,31.786935437313325,1,Difficult
OO,5474,2025-08-05,ORD,MBS,30.842909237140603,2,Difficult
UA,1178,2025-08-05,ORD,ORF,30.615255549166704,3,Difficult
UA,1583,2025-08-05,ORD,BWI,30.36469000438623,4,Difficult
UA,617,2025-08-05,ORD,CLT,30.34867882625894,5,Difficult
OO,5790,2025-08-05,ORD,CRW,30.326277770767557,6,Difficult
UA,1974,2025-08-05,ORD,PWM,30.326060897296607,7,Difficult
UA,1398,2025-08-05,ORD,ATL,30.308259021927537,8,Difficult
UA,714,2025-08-05,ORD,MDT,30.241734819848865,9,Difficult
UA,1269,2025-08-05,ORD,CLE,30.23361004949138,10,Difficult
UA,2179,2025-08-05,ORD,SFO,30.220143663980625,11,Difficult
UA,2865,2025-08-05,ORD,LGA,30.17546807972661,12,Difficult
UA,953,2025-08-05,ORD,MUC,30.15732678514088,13,Difficult
G7,4416,2025-08-05,ORD,STL,30.135687345032945,14,Difficult
G7,4463,2025-08-05,ORD,ABE,30.09392393742697,15,Difficult
UA,1335,2025-08-05,ORD,BUF,30.08679182369076,16,Difficult
UA,1616,2025-08-05,ORD,GRR,30.060196373180016,17,Difficult
UA,2427,2025-08-05,ORD,CVG,30.056728483822337,18,Difficult
OO,5699,2025-08-05,ORD,SAV,30.055539275276967,19,Difficult
UA,907,2025-08-05,ORD,FRA,30.050529150835597,20,Difficult
UA,2481,2025-08-05,ORD,SYR,30.044712415593,21,Difficult
G7,4395,2025-08-05,ORD,TVC,30.038665916071693,22,Difficult
UA,909,2025-08-05,ORD,AMS,30.02851075924801,23,Difficult
UA,2243,2025-08-05,ORD,RIC,30.01193956800707,24,Difficult
UA,1905,2025-08-05,ORD,PIT,29.99658206247007,25,Difficult
UA,1967,2025-08-05,ORD,LAX,29.976959137627006,26,Difficult
UA,1006,2025-08-05,ORD,LGA,29.976734748343265,27,Difficult
OO,5555,2025-08-05,ORD,MKE,29.961203953112282,28,Difficult
UA,118,2025-08-05,ORD,EDI,29.93408569893911,29,Difficult
UA,2154,2025-08-05,ORD,ROC,29.923969199367782,30,Difficult
UA,695,2025-08-05,ORD,SJU,29.887169881747834,31,Difficult
OO,5538,2025-08-05,ORD,HSV,29.885798092963107,32,Difficult
OO,5526,2025-08-05,ORD,ATW,29.848981441160117,33,Difficult
UA,1655,2025-08-05,ORD,DCA,29.825049471704357,34,Difficult
UA,288,2025-08-05,ORD,SNN,29.824294910865156,35,Difficult
OO,5833,2025-08-05,ORD,DTW,29.81212018214261,36,Difficult
G7,4188,2025-08-05,ORD,GSO,29.793267864859196,37,Difficult
YX,3716,2025-08-05,ORD,CMH,29.79180411990997,38,Difficult
G7,4491,2025-08-05,ORD,CAE,29.762494948739477,39,Difficult
UA,291,2025-08-05,ORD,BDL,29.754142327511108,40,Difficult
YX,3663,2025-08-05,ORD,BGR,29.751269711991053,41,Difficult
OO,5610,2025-08-05,ORD,CHO,29.7430541060364,42,Difficult
G7,4519,2025-08-05,ORD,SCE,29.72033593132883,43,Difficult
G7,4546,2025-08-05,ORD,AVP,29.713223182856368,44,Difficult
OO,5517,2025-08-05,ORD,PVD,29.676322240841202,45,Difficult
UA,1742,2025-08-05,ORD,JAX,29.65003897094381,46,Difficult
UA,2147,2025-08-05,ORD,ALB,29.63566207592359,47,Difficult
UA,1776,2025-08-05,ORD,PHL,29.616044940274396,48,Difficult
UA,1989,2025-08-05,ORD,BOS,29.591223999706894,49,Difficult
UA,987,2025-08-05,ORD,CDG,29.58889667064418,50,Difficult
YX,3402,2025-08-05,ORD,YOW,29.58263992343719,51,Difficult
UA,2202,2025-08-05,ORD,IAH,29.564483298875082,52,Difficult
OO,5631,2025-08-05,ORD,DAY,29.545913867797267,53,Difficult
UA,349,2025-08-05,ORD,BTV,29.53163403006252,54,Difficult
UA,2394,2025-08-05,ORD,DEN,29.51530395461024,55,Difficult
UA,2424,2025-08-05,ORD,RDU,29.512781761376207,56,Difficult
UA,920,2025-08-05,ORD,LHR,29.46790592126422,57,Difficult
UA,312,2025-08-05,ORD,CHS,29.451311005585247,58,Difficult
G7,4484,2025-08-05,ORD,AVL,29.373641928299847,59,Difficult
UA,1068,2025-08-05,ORD,IAD,26.27381541254569,60,Difficult
OO,5136,2025-08-05,ORD,DEC,25.3497505018057,61,Difficult
UA,2418,2025-08-05,ORD,PHL,23.727879561834225,62,Difficult
OO,5380,2025-08-05,ORD,MSY,23.060556846548046,63,Difficult
G7,4481,2025-08-05,ORD,GRR,23.041810866416498,64,Difficult
UA,1975,2025-08-05,ORD,ATL,23.00438609444812,65,Difficult
UA,1477,2025-08-05,ORD,PHX,22.98528827039319,66,Difficult
UA,1421,2025-08-05,ORD,FLL,22.861048757707803,67,Difficult
UA,1832,2025-08-05,ORD,CMH,22.808827915341844,68,Difficult
UA,1740,2025-08-05,ORD,RSW,22.79977794444718,69,Difficult
UA,1823,2025-08-05,ORD,IAH,22.773914884971045,70,Difficult
UA,2361,2025-08-05,ORD,LAX,22.743088842326962,71,Difficult
G7,4611,2025-08-05,ORD,MDT,22.742728158433394,72,Difficult
G7,4380,2025-08-05,ORD,SYR,22.72440658113875,73,Difficult
OO,5292,2025-08-05,ORD,MTY,22.6817523514442,74,Difficult
UA,286,2025-08-05,ORD,CLE,22.676287377246574,75,Difficult
YX,3440,2025-08-05,ORD,YYZ,22.643798109504438,76,Difficult
UA,2071,2025-08-05,ORD,SAN,22.58521425328247,77,Difficult
UA,2302,2025-08-05,ORD,BWI,22.56047019836947,78,Difficult
UA,1306,2025-08-05,ORD,TPA,22.547280575126383,79,Difficult
UA,1414,2025-08-05,ORD,BOI,22.497552282464355,80,Difficult
UA,2038,2025-08-05,ORD,BUF,22.47582467497451,81,Difficult
UA,563,2025-08-05,ORD,EWR,22.392753446377263,82,Difficult
UA,556,2025-08-05,ORD,CLT,22.356596329629486,83,Difficult
UA,1252,2025-08-05,ORD,DCA,22.35606640477149,84,Difficult
UA,1657,2025-08-05,ORD,LGA,22.339980125030134,85,Difficult
UA,2067,2025-08-05,ORD,BOS,22.320848773616127,86,Difficult
YX,3536,2025-08-05,ORD,YUL,22.31847543652488,87,Difficult
UA,2232,2025-08-05,ORD,MSP,22.256644230479093,88,Difficult
UA,2090,2025-08-05,ORD,MIA,22.203557960808272,89,Difficult
OO,5726,2025-08-05,ORD,TYS,22.20195446010329,90,Difficult
UA,1643,2025-08-05,ORD,SEA,22.138031508564914,91,Difficult
YX,3498,2025-08-05,ORD,CVG,22.097260472899016,92,Difficult
YX,3421,2025-08-05,ORD,ROC,22.094924879956828,93,Difficult
OO,5469,2025-08-05,ORD,SDF,22.084061472834815,94,Difficult
UA,1996,2025-08-05,ORD,SJU,22.072170290371563,95,Difficult
UA,2280,2025-08-05,ORD,MCO,22.057045382824708,96,Difficult
UA,791,2025-08-05,ORD,DEN,22.01380309686789,97,Difficult
OO,5577,2025-08-05,ORD,JAX,22.006792045424966,98,Difficult
UA,729,2025-08-05,ORD,DFW,21.94887112919705,99,Difficult
UA,1620,2025-08-05,ORD,SEA,21.925836949732837,100,Difficult
UA,1778,2025-08-05,ORD,OMA,21.841853931248263,101,Difficult
UA,490,2025-08-05,ORD,SAT,21.785650542001576,102,Difficult
UA,1297,2025-08-05,ORD,DFW,21.689269002720234,103,Difficult
UA,1851,2025-08-05,ORD,ALB,21.668523305090808,104,Difficult
UA,2011,2025-08-05,ORD,YVR,21.657074437751962,105,Difficult
OO,5593,2025-08-05,ORD,MEM,21.584753464590076,106,Difficult
UA,1387,2025-08-05,ORD,SFO,21.523744149234687,107,Difficult
UA,1599,2025-08-05,ORD,DEN,21.481375402358125,108,Difficult
UA,708,2025-08-05,ORD,MCI,21.43245287922177,109,Difficult
OO,5821,2025-08-05,ORD,MKE,21.42111414593132,110,Difficult
UA,2691,2025-08-05,ORD,EWR,21.40117882727109,111,Difficult
OO,5375,2025-08-05,ORD,GRB,21.37717209663454,112,Difficult
G7,4504,2025-08-05,ORD,CHA,21.349449520753367,113,Difficult
OO,4778,2025-08-05,ORD,FAR,21.340360739155994,114,Difficult
G7,4184,2025-08-05,ORD,DAY,21.269754193232647,115,Difficult
OO,5435,2025-08-05,ORD,BDL,21.24112667801698,116,Difficult
UA,2684,2025-08-05,ORD,FCA,21.231734476085514,117,Difficult
UA,1793,2025-08-05,ORD,MSP,21.229625097617145,118,Difficult
UA,2385,2025-08-05,ORD,MSO,21.227226456609987,119,Difficult
UA,2369,2025-08-05,ORD,AUS,21.189634640083625,120,Difficult
UA,1413,2025-08-05,ORD,LGA,21.18594605296472,121,Difficult
UA,275,2025-08-05,ORD,RAP,21.181844962566664,122,Difficult
G7,4558,2025-08-05,ORD,XNA,21.16873612443488,123,Difficult
YX,3668,2025-08-05,ORD,IND,21.14151649892575,124,Difficult
OO,5260,2025-08-05,ORD,FSD,21.137995087300283,125,Difficult
G7,4529,2025-08-05,ORD,SGF,21.11175097195995,126,Difficult
UA,2092,2025-08-05,ORD,LGA,21.099282547216703,127,Difficult
UA,1010,2025-08-05,ORD,DCA,21.073247227613397,128,Difficult
YX,3601,2025-08-05,ORD,YYZ,21.06475749213148,129,Difficult
OO,5470,2025-08-05,ORD,GEG,21.0394721694428,130,Difficult
UA,1933,2025-08-05,ORD,LAS,21.00510941287954,131,Difficult
UA,764,2025-08-05,ORD,YYC,20.88325628110168,132,Difficult
OO,5444,2025-08-05,ORD,LIT,20.79374269453934,133,Difficult
OO,5103,2025-08-05,ORD,JLN,20.34114626784389,134,Difficult
UA,1347,2025-08-05,ORD,FLL,20.27286720801178,135,Difficult
UA,2658,2025-08-05,ORD,SMF,20.049142606816876,136,Difficult
OO,5045,2025-08-05,ORD,RHI,19.978037011106636,137,Difficult
UA,2172,2025-08-05,ORD,FAI,19.895406585838238,138,Difficult
UA,2278,2025-08-05,ORD,SEA,19.784890093094976,139,Difficult
UA,793,2025-08-05,ORD,DFW,19.723515370491203,140,Difficult
UA,374,2025-08-05,ORD,MSP,19.69342042762031,141,Difficult
G7,4518,2025-08-05,ORD,STL,19.688446245521135,142,Difficult
OO,5915,2025-08-05,ORD,LNK,19.685947866032897,143,Difficult
UA,2652,2025-08-05,ORD,RSW,19.675876785082956,144,Difficult
UA,580,2025-08-05,ORD,PDX,19.673895922055806,145,Difficult
OO,5135,2025-08-05,ORD,MCW,19.593744702256682,146,Difficult
OO,5108,2025-08-05,ORD,SLN,19.577782488669072,147,Difficult
UA,2417,2025-08-05,ORD,SAN,19.559109779747764,148,Difficult
OO,5225,2025-08-05,ORD,MKE,19.543128717851733,149,Difficult
UA,422,2025-08-05,ORD,ATH,19.37328686586694,150,Difficult
UA,1801,2025-08-05,ORD,DEN,19.335283104173744,151,Difficult
OO,5847,2025-08-05,ORD,DSM,19.328655447591053,152,Difficult
UA,592,2025-08-05,ORD,JAC,19.32045364695421,153,Difficult
UA,1859,2025-08-05,ORD,SNA,19.251066346115042,154,Difficult
UA,664,2025-08-05,ORD,LGA,19.24706843740756,155,Difficult
OO,4766,2025-08-05,ORD,OKC,19.22395203606505,156,Difficult
G7,4590,2025-08-05,ORD,MDT,19.185132905966338,157,Difficult
YX,3525,2025-08-05,ORD,YYZ,19.124814553441333,158,Difficult
UA,1660,2025-08-05,ORD,SFO,19.11315717615797,159,Difficult
UA,1785,2025-08-05,ORD,EWR,19.08880346369862,160,Difficult
UA,1124,2025-08-05,ORD,IAH,19.033788816080904,161,Difficult
UA,929,2025-08-05,ORD,LHR,19.01446201646255,162,Difficult
OO,5534,2025-08-05,ORD,OMA,18.8690005645456,163,Difficult
UA,1983,2025-08-05,ORD,LAX,18.75800327087981,164,Difficult
UA,763,2025-08-05,ORD,PWM,18.22998706737957,165,Difficult
OO,5219,2025-08-05,ORD,GRB,18.18957796059702,166,Difficult
OO,5729,2025-08-05,ORD,FNT,17.225315249453672,167,Difficult
UA,1077,2025-08-05,ORD,DCA,17.052498091298833,168,Difficult
OO,4636,2025-08-05,ORD,SBN,16.895543142510423,169,Difficult
UA,972,2025-08-05,ORD,BRU,16.894074389141007,170,Difficult
OO,5601,2025-08-05,ORD,FNT,16.860551383186493,171,Difficult
UA,265,2025-08-05,ORD,YYZ,16.73475720556225,172,Difficult
UA,1492,2025-08-05,ORD,CMH,16.701643471156906,173,Difficult
UA,533,2025-08-05,ORD,OMA,16.64849088684238,174,Difficult
OO,5362,2025-08-05,ORD,MKE,16.573088878527575,175,Difficult
OO,5099,2025-08-05,ORD,CIU,16.49337451404168,176,Difficult
OO,5603,2025-08-05,ORD,FNT,16.48092667972832,177,Medium
UA,534,2025-08-05,ORD,EWR,16.446715793819376,178,Medium
UA,2677,2025-08-05,ORD,IAD,16.437288267871974,179,Medium
OO,4792,2025-08-05,ORD,ROA,16.433401754419492,180,Medium
UA,2347,2025-08-05,ORD,CLE,16.411559142043373,181,Medium
OO,5624,2025-08-05,ORD,LEX,16.38153854771756,182,Medium
UA,2075,2025-08-05,ORD,TPA,16.380978111421214,183,Medium
YX,3628,2025-08-05,ORD,IND,16.329415157083616,184,Medium
OO,5344,2025-08-05,ORD,MBS,16.325847016283113,185,Medium
UA,356,2025-08-05,ORD,ATL,16.32122446734315,186,Medium
YX,3598,2025-08-05,ORD,SDF,16.320805972091243,187,Medium
YX,3465,2025-08-05,ORD,GSP,16.29538873362198,188,Medium
OO,5118,2025-08-05,ORD,PLN,16.210957483600875,189,Medium
UA,1612,2025-08-05,ORD,MEM,16.193267155896557,190,Medium
OO,5020,2025-08-05,ORD,FOD,16.188377532554227,191,Medium
YX,3493,2025-08-05,ORD,DTW,16.183217660611437,192,Medium
G7,4406,2025-08-05,ORD,TVC,16.17308524909909,193,Medium
UA,1641,2025-08-05,ORD,IND,16.167096034163684,194,Medium
UA,2039,2025-08-05,ORD,MCO,16.13776918808797,195,Medium
YX,3542,2025-08-05,ORD,YUL,16.13301343233036,196,Medium
UA,1761,2025-08-05,ORD,FAT,16.111566938141078,197,Medium
OO,5748,2025-08-05,ORD,YWG,16.11004537726419,198,Medium
UA,1811,2025-08-05,ORD,MSP,16.106796984753387,199,Medium
UA,310,2025-08-05,ORD,MCI,16.08249754331193,200,Medium
UA,343,2025-08-05,ORD,SFO,16.078273371733506,201,Medium
OO,5037,2025-08-05,ORD,LAF,16.07806268332662,202,Medium
UA,2657,2025-08-05,ORD,IAH,16.07319317046679,203,Medium
UA,1531,2025-08-05,ORD,DSM,16.061542142872003,204,Medium
OO,5964,2025-08-05,ORD,CID,16.036540454354668,205,Medium
UA,2483,2025-08-05,ORD,IAH,16.033980210783565,206,Medium
UA,1495,2025-08-05,ORD,TVC,16.03120756156102,207,Medium
UA,2497,2025-08-05,ORD,DTW,15.997524683217723,208,Medium
UA,2329,2025-08-05,ORD,DTW,15.968973654304659,209,Medium
OO,5038,2025-08-05,ORD,PLN,15.961190924765695,210,Medium
OO,5274,2025-08-05,ORD,SBN,15.952541240315607,211,Medium
UA,1491,2025-08-05,ORD,DFW,15.950422840675971,212,Medium
UA,1097,2025-08-05,ORD,DCA,15.947120384346803,213,Medium
UA,1803,2025-08-05,ORD,DEN,15.936257958009012,214,Medium
OO,5360,2025-08-05,ORD,MBS,15.928782064567903,215,Medium
OO,5250,2025-08-05,ORD,BNA,15.915136677336156,216,Medium
UA,359,2025-08-05,ORD,MEX,15.910332127071591,217,Medium
UA,1403,2025-08-05,ORD,SLC,15.903719522183557,218,Medium
UA,1069,2025-08-05,ORD,DCA,15.898499277850586,219,Medium
OO,4739,2025-08-05,ORD,GRB,15.884160658997743,220,Medium
UA,2155,2025-08-05,ORD,LAX,15.882216912175625,221,Medium
OO,5643,2025-08-05,ORD,CAK,15.86953006798654,222,Medium
OO,5275,2025-08-05,ORD,DLH,15.813843205142247,223,Medium
UA,845,2025-08-05,ORD,GRU,15.813451747440011,224,Medium
UA,944,2025-08-05,ORD,FRA,15.801223832534356,225,Medium
UA,1710,2025-08-05,ORD,SMF,15.770450003682285,226,Medium
UA,1848,2025-08-05,ORD,ATL,15.745671447276102,227,Medium
OO,5026,2025-08-05,ORD,JST,15.728914631495888,228,Medium
G7,4458,2025-08-05,ORD,LIT,15.722267053672365,229,Medium
UA,468,2025-08-05,ORD,IAH,15.72081721176772,230,Medium
UA,2343,2025-08-05,ORD,IND,15.708929797266007,231,Medium
UA,247,2025-08-05,ORD,OMA,15.69109143472485,232,Medium
UA,1693,2025-08-05,ORD,DCA,15.669850534656133,233,Medium
UA,1872,2025-08-05,ORD,MSP,15.6661750027607,234,Medium
UA,2389,2025-08-05,ORD,RSW,15.660383637723447,235,Medium
OO,5868,2025-08-05,ORD,YWG,15.6504415300519,236,Medium
UA,1082,2025-08-05,ORD,PIT,15.634726700362878,237,Medium
G7,4549,2025-08-05,ORD,MLI,15.633571161467577,238,Medium
UA,2254,2025-08-05,ORD,PDX,15.630056193795133,239,Medium
UA,503,2025-08-05,ORD,DEN,15.627140187553461,240,Medium
OO,5021,2025-08-05,ORD,SUX,15.623746632869478,241,Medium
OO,5021,2025-08-05,ORD,SUX,15.623746632869478,242,Medium
OO,5230,2025-08-05,ORD,CRW,15.621155899301245,243,Medium
OO,5499,2025-08-05,ORD,SBN,15.619588093389098,244,Medium
UA,2005,2025-08-05,ORD,TYS,15.617746192166887,245,Medium
UA,1594,2025-08-05,ORD,ABQ,15.61627819263324,246,Medium
UA,1634,2025-08-05,ORD,IAD,15.613565168895455,247,Medium
UA,2426,2025-08-05,ORD,IAH,15.611783937276607,248,Medium
UA,2182,2025-08-05,ORD,PHL,15.597492199736582,249,Medium
UA,445,2025-08-05,ORD,ANC,15.594701625474524,250,Medium
OO,5125,2025-08-05,ORD,CMX,15.585613378666435,251,Medium
G7,4186,2025-08-05,ORD,MLI,15.584414162743276,252,Medium
UA,2099,2025-08-05,ORD,IAH,15.58025934125139,253,Medium
G7,4501,2025-08-05,ORD,AVP,15.572952751381214,254,Medium
OO,5448,2025-08-05,ORD,FWA,15.56663711284339,255,Medium
UA,411,2025-08-05,ORD,DTW,15.562280031265516,256,Medium
UA,2629,2025-08-05,ORD,CLE,15.554499268809025,257,Medium
UA,1113,2025-08-05,ORD,ALB,15.554104561449547,258,Medium
OO,5427,2025-08-05,ORD,PIA,15.550311277073964,259,Medium
OO,5505,2025-08-05,ORD,SBN,15.547393569060262,260,Medium
UA,1156,2025-08-05,ORD,MSY,15.543992373330163,261,Medium
OO,5437,2025-08-05,ORD,DLH,15.53372219312906,262,Medium
G7,4585,2025-08-05,ORD,DAY,15.522832153580616,263,Medium
UA,1584,2025-08-05,ORD,LAX,15.512776518885083,264,Medium
OO,5874,2025-08-05,ORD,PIA,15.511359478824435,265,Medium
UA,609,2025-08-05,ORD,PHX,15.502242360551305,266,Medium
OO,5376,2025-08-05,ORD,LEX,15.497976409304329,267,Medium
OO,5382,2025-08-05,ORD,FWA,15.49705029832355,268,Medium
OO,5607,2025-08-05,ORD,TUS,15.496406650519646,269,Medium
UA,2059,2025-08-05,ORD,PDX,15.489827053330107,270,Medium
OO,4645,2025-08-05,ORD,FWA,15.48688579753142,271,Medium
UA,1525,2025-08-05,ORD,AUS,15.478626148035104,272,Medium
UA,1270,2025-08-05,ORD,PUJ,15.478588608716432,273,Medium
UA,467,2025-08-05,ORD,CMH,15.477998456100567,274,Medium
UA,1144,2025-08-05,ORD,ONT,15.476374657800198,275,Medium
OO,5568,2025-08-05,ORD,MLI,15.47330652657941,276,Medium
OO,5564,2025-08-05,ORD,SBN,15.46879540746509,277,Medium
UA,576,2025-08-05,ORD,LAX,15.457738181007741,278,Medium
UA,1448,2025-08-05,ORD,BUF,15.45716328212956,279,Medium
UA,2337,2025-08-05,ORD,IAD,15.455573304619646,280,Medium
UA,1658,2025-08-05,ORD,EWR,15.454727469831802,281,Medium
UA,2640,2025-08-05,ORD,DCA,15.450422388002657,282,Medium
OO,4789,2025-08-05,ORD,FAR,15.441473745258449,283,Medium
OO,5094,2025-08-05,ORD,RHI,15.439552917309518,284,Medium
OO,5395,2025-08-05,ORD,GSO,15.430632668630167,285,Medium
UA,1215,2025-08-05,ORD,ANC,15.425720575317614,286,Medium
UA,2100,2025-08-05,ORD,SLC,15.420533912170578,287,Medium
UA,307,2025-08-05,ORD,COS,15.412612052377867,288,Medium
OO,5420,2025-08-05,ORD,MLI,15.412086476492027,289,Medium
OO,5215,2025-08-05,ORD,LNK,15.408975657543062,290,Medium
OO,5309,2025-08-05,ORD,FWA,15.40821025593814,291,Medium
OO,5668,2025-08-05,ORD,MKE,15.405384837684617,292,Medium
UA,912,2025-08-05,ORD,KEF,15.396743869873966,293,Medium
OO,5819,2025-08-05,ORD,DLH,15.391106837348778,294,Medium
UA,3,2025-08-05,ORD,ZRH,15.383385685312717,295,Medium
G7,4425,2025-08-05,ORD,GRR,15.382249826740754,296,Medium
UA,1273,2025-08-05,ORD,SFO,15.38119016367486,297,Medium
UA,2440,2025-08-05,ORD,LAS,15.379493151328932,298,Medium
UA,2333,2025-08-05,ORD,BWI,15.368742278338681,299,Medium
OO,5852,2025-08-05,ORD,HSV,15.366334697691055,300,Medium
UA,2465,2025-08-05,ORD,ORF,15.365515140100888,301,Medium
G7,4584,2025-08-05,ORD,TUL,15.363549651425002,302,Medium
UA,276,2025-08-05,ORD,IAD,15.362012998570911,303,Medium
OO,5140,2025-08-05,ORD,CMX,15.360757955791488,304,Medium
UA,476,2025-08-05,ORD,CVG,15.360736271273478,305,Medium
UA,2862,2025-08-05,ORD,IAD,15.350862661167962,306,Medium
YX,3614,2025-08-05,ORD,MCI,15.350150513611288,307,Medium
OO,5652,2025-08-05,ORD,GEG,15.349293495761792,308,Medium
UA,1830,2025-08-05,ORD,DSM,15.343191248541427,309,Medium
OO,5358,2025-08-05,ORD,CAK,15.340868239010488,310,Medium
UA,2618,2025-08-05,ORD,STL,15.338020249042152,311,Medium
UA,1538,2025-08-05,ORD,SAV,15.337454939357773,312,Medium
UA,1363,2025-08-05,ORD,LAX,15.33573275321454,313,Medium
YX,3569,2025-08-05,ORD,DTW,15.333039644063248,314,Medium
UA,224,2025-08-05,ORD,BZN,15.329600950248116,315,Medium
YX,3690,2025-08-05,ORD,IND,15.327876588615592,316,Medium
OO,4791,2025-08-05,ORD,SBN,15.327807352185543,317,Medium
UA,1741,2025-08-05,ORD,JAC,15.32747849217812,318,Medium
UA,2226,2025-08-05,ORD,CLE,15.326736760099013,319,Medium
OO,5289,2025-08-05,ORD,CRW,15.316590987796372,320,Medium
OO,5314,2025-08-05,ORD,LNK,15.306173877252089,321,Medium
G7,4554,2025-08-05,ORD,GRB,15.30595862713289,322,Medium
UA,1044,2025-08-05,ORD,LAX,15.298822957256064,323,Medium
G7,4391,2025-08-05,ORD,SGF,15.298709427404326,324,Medium
UA,2195,2025-08-05,ORD,BDL,15.296243223746828,325,Medium
UA,2628,2025-08-05,ORD,BNA,15.293374874735541,326,Medium
UA,2133,2025-08-05,ORD,EWR,15.29331745907525,327,Medium
YX,3551,2025-08-05,ORD,SDF,15.293089527102305,328,Medium
UA,1182,2025-08-05,ORD,SJC,15.288277087700939,329,Medium
UA,561,2025-08-05,ORD,MCI,15.284777122047153,330,Medium
UA,2323,2025-08-05,ORD,MCO,15.284422659081992,331,Medium
UA,1239,2025-08-05,ORD,ROC,15.283859932248644,332,Medium
